CDODefId,CDOName,Workspace,OntologyStatus,OntologyFile,Classification,Rationale,FieldCount,ForeignKeyCount,IncomingForeignKeyCount
679477250,ProductMaterialListItemAlterna,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
395,ProductOption,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,18,3,0
1808,ProductOtherProductRevisions,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,3,0,0
681574514,ProductProcessSpecList,40,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,4,0,0
681574513,ProductSortingGrades,40,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,4,0,0
681574515,Productss_InstructionVariable,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
703,ProductSubstitutes,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,6,2,0
347,ProductType,csi,modeled,product_type_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,3
702,ProductVendorItems,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
681574511,ProductVendors,40,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,4,0,0
800,QtyAdjustGroup,csi,modeled,semiconductor_legacy_name_replacements_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,5
566,QtyAdjustReason,csi,modeled,qty_adjust_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,1
541,QtyHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,19,7,1
543,QtyHistoryDetails,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,32,7,0
1214,QualityCrossReference,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,0,0
1200,QualityCrossRefHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,18,5,0
1347,QualityProcessingMap,csi,modeled,organization_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,3,1
1296,QualityReportConfig,csi,modeled,organization_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,4,0
1182,QualityResolutionCode,csi,modeled,quality_resolution_code_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,6
1373,QueryStringParameter,csi,not_modeled,,internal_infrastructure,名称显示为UI、查询、门户或内部基础设施,8,1,1
1269,RecipeItem,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,26,6,3
1270,RecipeItemPrerequisiteTasks,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
1268,RecipeList,csi,modeled,recipe_list_ontology.json,modeled,存在与物理CDOName精确同名的本体类,29,13,7
1267,RecipeListBase,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
1273,RecipeMaterialListItem,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,47,8,3
679477251,RecipeMaterialListItemAlternat,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1262,RecordDecisionTreeHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,3,3
1414,RecordSPCViolationHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,6,1,1
1255,RegulatoryAgency,csi,modeled,regulatory_agency_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,5
1258,RegulatoryReport,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,20,6,0
1264,RegulatoryReportHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,23,7,0
1256,RegulatoryReportMap,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,3,0
1254,RegulatoryReportType,csi,modeled,regulatory_report_type_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,4
928,ReleaseReason,csi,modeled,release_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,7
779,RemovalReason,csi,modeled,removal_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,1
786,RemoveDifferenceReason,csi,modeled,remove_difference_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,3
785,RemoveHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,28,8,1
1309,ReorderProcessObjectHistDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,8,1,0
1307,ReorderProcessObjectHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,2,1
1733,ReplaceReason,csi,modeled,replace_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,1,2
1253,ReportMappingConfig,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,13,2,2
1011,ReprintLabelHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,3,0
1762,ReprintReason,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,1
1305,ReprocessActivityHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,2,0
673185846,RequestIdParameter,10,modeled,semiconductor_cio_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,1
293,ResourceDef,csi,modeled,semiconductor_shared_support_ontology.json,modeled,存在与物理CDOName精确同名的本体类,116,43,138
1800,ResourceDefAttributes,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,3,0,0
854,ResourceDefRI,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,4,0,0
1266,ResourceFamily,csi,modeled,resource_family_ontology.json,modeled,存在与物理CDOName精确同名的本体类,28,8,27
592,ResourceGroup,csi,modeled,resource_group_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,2,27
596,ResourceGroupDftForObjTypes,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,1,0
593,ResourceGroupEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
594,ResourceGroupGroups,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
679477421,ResourceLayout,csi,modeled,resource_layout_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,2,3
679477423,ResourceLayoutDetails,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,15,6,0
296,ResourceLogs,csi,modeled,resource_ontology.json,modeled,存在与物理CDOName精确同名的本体类,5,1,0
297,ResourcePMStatus,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
567,ResourceStatusCode,csi,modeled,resource_status_code_ontology.json,modeled,存在与物理CDOName精确同名的本体类,20,3,24
1380,ResourceStatusCodeGroup,csi,modeled,semiconductor_shared_support_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,7
1383,ResourceStatusCodeGroupDef,csi,modeled,semiconductor_user_job_spc_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,5,1,0
568,ResourceStatusCodeStatusReason,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1385,ResourceStatusDiagram,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,9,3,0
508,ResourceStatusHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,51,19,1
1384,ResourceStatusModel,csi,modeled,resource_status_model_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,7
569,ResourceStatusReason,csi,modeled,resource_status_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,13
771,ResourceThruputHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,17,7,1
773,ResourceThruputHistoryDetails,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
1386,ResourceType,csi,modeled,resource_type_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,4,3
1317,ResponseItem,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,8,1,1
1318,ResponseSet,csi,modeled,response_set_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,5
1381,ResStatusCodeGroupEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1382,ResStatusCodeGroupGroups,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1387,ResStatusReasonGroup,csi,modeled,res_status_reason_group_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,6
1390,ResStatusReasonGroupDefFor,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,1,0
1388,ResStatusReasonGroupEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
1389,ResStatusReasonGroupGroups,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
885,RestoreContainer,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,0,0
1124,ReturnedEquipmentAction,csi,modeled,returned_equipment_action_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,3
1042,RevisionedObjectGroup,csi,modeled,semiconductor_security_kpi_configuration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,4
1043,RevisionedObjectGroupEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,1,0
1044,RevisionedObjectGroupGroups,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
540,ReworkReason,csi,modeled,rework_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,8
667,ReworkReasonGroup,csi,modeled,rework_reason_group_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,4
398,ReworkStatus,csi,modeled,rework_ontology.json,modeled,存在与物理CDOName精确同名的本体类,9,4,1
712,ReworkStatusReEntryWorkflowStk,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
853,ReworkStatusRI,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,4,0,0
1391,ReworkStepDetail,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,8,2,0
1337,RiskAssessment,csi,modeled,quality_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,0,2
914,RoleDef,csi,modeled,role_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,43
1219,RolePermission,csi,modeled,role_permissions_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,1
1221,RolePermissionModes,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,1,0
701,RollupReason,csi,modeled,rollup_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,3
804,RollupReasonGroup,csi,modeled,rollup_reason_group_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,4
863,RouteStep,csi,modeled,erp_route_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,1,7
1204,RoutingHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,11,3,0
1802,RPTControlLimits,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,12,4,0
1803,RPTControlLimitsToUpdate,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,4,0
322,SalesOrder,csi,modeled,salesorder_ontology.json,modeled,存在与物理CDOName精确同名的本体类,18,6,4
1429,SampleDataPoint,csi,modeled,sampling_ontology.json,modeled,存在与物理CDOName精确同名的本体类,21,5,4
1428,SampleDataPointBase,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
1442,SampleSizeDetails,csi,modeled,aql_levels_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,0
1431,SampleTest,csi,modeled,sampling_ontology.json,modeled,存在与物理CDOName精确同名的本体类,26,10,9
1430,SampleTestBase,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
1432,SampleTestSampleDataPoints,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,6,2,0
1439,SamplingCurrentStatus,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,21,14,0
1440,SamplingCurrentStatusRI,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,4,0,0
1434,SamplingPlan,csi,modeled,sampling_ontology.json,modeled,存在与物理CDOName精确同名的本体类,29,11,12
1433,SamplingPlanBase,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
1435,SamplingPlanDetails,csi,modeled,sampling_ontology.json,modeled,存在与物理CDOName精确同名的本体类,26,12,1
1131,ScheduledBizRuleExecHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,16,0,0
1127,ScheduledBusinessRule,csi,modeled,scheduled_business_rule_ontology.json,modeled,存在与物理CDOName精确同名的本体类,36,3,1
1764,SchedulingRoute,csi,modeled,scheduling_route_ontology.json,modeled,存在与物理CDOName精确同名的本体类,17,5,2
1763,SchedulingRouteBase,csi,modeled,semiconductor_revision_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
570,ScrapReason,csi,modeled,scrap_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,2
681574500,scsAliasId,40,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,7,1,0
681574495,scsBinCode,40,modeled,semiconductor_bin_overlay_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,0
681574491,scsBinCodeMap,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,1,2
681574494,scsBinDefinition,40,modeled,semiconductor_bin_overlay_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,1,0
681574509,scsCarrierFamilyMatrix,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,27,15,0
681574520,scsCarrierPositionalMap,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,11,2,0
681574499,scsChildLayout,40,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,7,1,0
681574497,scsDeviceId,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,9,1,0
681574492,scsDeviceIdMap,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,6,1,1
681574522,scsEqpStorageLocation,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,2,0
681574504,scsFailureHoldSetup,40,modeled,semiconductor_quality_iqc_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,5,3
681574521,scsInlineParams,40,modeled,semiconductor_spc_quality_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,0
681574701,scsLotCarrierPosition,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,12,3,2
681574702,scsLotCarrierPositionHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,4,0
681574486,scsMapData,40,modeled,semiconductor_shipping_integration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,3
681574498,scsMapDataLayout,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,26,1,1
681574487,scsMapDataSubstrate,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,16,1,1
681574488,scsMapDataSubstrateMap,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,13,1,1
681574489,scsOverlay,40,modeled,semiconductor_bin_overlay_ontology.json,modeled,存在与物理CDOName精确同名的本体类,8,1,4
681574485,scsPreactorScheduleData,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,21,6,2
681574505,scsQuantixMatrix,40,modeled,semiconductor_shipping_integration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,33,16,0
681574503,scsQuantixRecipe,40,modeled,semiconductor_shipping_integration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,20,11,6
681574490,scsReferenceDevice,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,12,1,0
681574484,scsSchedulingMatrix,40,modeled,semiconductor_scheduling_flow_ontology.json,modeled,存在与物理CDOName精确同名的本体类,25,11,1
681574481,scsSchedulingMatrixDetail,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,1,1
681574480,scsSpecSchedulingDetail,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,16,1,1
679477466,scsStatusModel,40,modeled,semiconductor_shipping_integration_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,4
679477467,scsStatusModelDetail,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,13,4,1
679477468,scsStatusModelDetailToReason,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,3,0
681574496,scsTransfer,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,1,0
681574493,scsTransferMap,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,9,1,1
681574703,scsWaferDataSampling,40,modeled,semiconductor_wafer_experiment_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,2,1
1032,SecurityAuditTrail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,9,1,0
1033,SecurityAuditTrailHeader,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,21,2,1
1228,SecurityCacheRefreshRequest,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,0,0
787,SecurityDescriptor,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,3,0,0
1229,SecurityServers,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,4,0,0
571,SellReason,csi,modeled,sell_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,1
803,SellReasonGroup,csi,modeled,sell_reason_group_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,5
835,SerializeHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,14,3,1
834,SerializeHistoryDetails,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,11,3,0
526,SessionValues,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,21,7,1
358,Setup,csi,modeled,setup_ontology.json,modeled,存在与物理CDOName精确同名的本体类,19,6,11
313,SetupBase,csi,modeled,semiconductor_revision_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
879,Shift,csi,modeled,shift_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,5
912,ShipmentDestGrpDefForObjTypes,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,1,0
830,ShipmentDestination,csi,modeled,shipment_destination_ontology.json,modeled,存在与物理CDOName精确同名的本体类,17,6,3
909,ShipmentDestinationGrp,csi,modeled,shipment_destination_group_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,6
910,ShipmentDestinationGrpEntries,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
911,ShipmentDestinationGrpGroups,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
539,ShippingReason,csi,modeled,shipping_reason_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,3,1
678,ShippingReasonGroup,csi,modeled,shipping_reason_group_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,3
1760,ShopFloorSettings,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,22,8,2
1801,SignalRConfiguration,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,1,1
1287,SignApprovalHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,28,7,1
831,Site,csi,modeled,factory_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,5,3
1738,SmartScanPattern,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,15,1,0
1737,SmartScanRule,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,1,3
1769,SPCChartCustomInfo,csi,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,13,1,0
1353,SPCChartDef,csi,modeled,spc_ontology.json,modeled,存在与物理CDOName精确同名的本体类,46,10,5
1413,SPCChartHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,10,2,1
1739,SPCChartParams,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,10,1,0
1740,SPCChartQueryParams,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,12,1,0
1748,SPCRuleViolations,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,8,2,1
1750,SPCViolation,csi,modeled,spc_ontology.json,modeled,存在与物理CDOName精确同名的本体类,10,1,2
1412,SPCViolationHistoryDetail,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,26,6,0
1749,SPCViolationParams,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,10,2,0
361,Spec,csi,modeled,spec_ontology.json,modeled,存在与物理CDOName精确同名的本体类,111,27,129
316,SpecBase,csi,modeled,cross_module_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
1786,SpecContainerAutoHoldReqTxnMap,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,4,0,0
389,SpecSchedulingDetail,csi,modeled,spec_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,0,1
400,SpecStatus,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,8,2,2
401,SpecStatusCompletedTxns,csi,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,1,0
363,SpecTxnMap,csi,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
616,SplitHistory,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,28,4,2
618,SplitHistoryDetails,csi,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,46,3,0
681574404,ss_AllowedFromStatuses,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,7,2,0
681574431,ss_BlanketExperiments,40,modeled,semiconductor_wafer_experiment_ontology.json,modeled,存在与物理CDOName精确同名的本体类,26,12,0
681574441,ss_CompleteSurveillanceHisto_1,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,2,0
681574440,ss_CompleteSurveillanceHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,9,1,2
681574442,ss_CompleteSurvHistoryDetails,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,22,3,1
681574447,ss_ContainerDimension,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,2,1
681574449,ss_ContainerFeederHistory,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,12,5,1
681574450,ss_ContainerFeederHistoryHisto,40,not_modeled,,runtime_or_history,名称显示为运行、历史、审计、缓存或日志表,5,1,0
681574429,ss_CustomSPCGridFilter,40,modeled,semiconductor_spc_quality_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,1
681574406,ss_EqpConstraintDetails,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,2,0
681574405,ss_EqpConstraintMatrix,40,modeled,semiconductor_process_equipment_ontology.json,modeled,存在与物理CDOName精确同名的本体类,13,4,1
681574457,ss_EquipmentFeedersMaterials,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,23,6,0
681574414,ss_FailureFutureHoldSetup,40,modeled,semiconductor_wip_control_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,29
681574416,ss_FailureFutureHoldSetupss_Fu,40,not_modeled,,internal_or_unclassified,缺少顶级建模实体的稳定特征,5,2,0
681574413,ss_FailureInfo,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,8,2,0
681574412,ss_FailureNCRSetup,40,modeled,semiconductor_wip_control_ontology.json,modeled,存在与物理CDOName精确同名的本体类,14,4,27
681574454,ss_FeederPlan,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,4,3
681574453,ss_FeederPlanBase,40,modeled,semiconductor_cio_bases_ontology.json,modeled,存在与物理CDOName精确同名的本体类,6,1,1
681574455,ss_FeederPlanDetails,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,6,0
681574451,ss_FeederSlot,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,5
681574415,ss_FutureHoldSetupDetails,40,modeled,semiconductor_process_wip_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,5,1
681574424,ss_InstructionVariable,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,11,1,3
681574461,ss_LabelPlan,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,3,4
681574462,ss_LabelPlanDetails,40,modeled,semiconductor_print_interface_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,15,2,0
681574460,ss_LabelSetup,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,16,5,2
681574470,ss_LabelSourceInput,40,modeled,semiconductor_print_interface_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,9,0,0
681574459,ss_LabelType,40,modeled,semiconductor_print_pack_ship_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,2
681574448,ss_LotAssociatePosition,40,not_modeled,,non_top_level_record,虽有独立主键，但缺少名称、冻结/变更或被引用等顶级建模特征,10,2,1
681574407,ss_MaskSetDetailsTools,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,8,2,0
681574456,ss_MfgLine,40,modeled,semiconductor_scheduling_flow_ontology.json,modeled,存在与物理CDOName精确同名的本体类,11,2,9
681574401,ss_ParameterMatrix,40,modeled,semiconductor_carrier_material_tool_ontology.json,modeled,存在与物理CDOName精确同名的本体类,21,9,1
681574402,ss_ParameterMatrixList,40,modeled,semiconductor_spc_quality_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,8,2,0
681574400,ss_ParamNameDetails,40,modeled,semiconductor_spc_quality_details_ontology.json,modeled,存在与物理CDOName精确同名的本体类,8,1,0
681574475,ss_ProcessTimerMatrix,40,modeled,semiconductor_scheduling_flow_ontology.json,modeled,存在与物理CDOName精确同名的本体类,18,6,2
681574476,ss_RecipeGroup,40,modeled,semiconductor_process_equipment_ontology.json,modeled,存在与物理CDOName精确同名的本体类,12,2,5
681574479,ss_RecipeGroupDefaultForObject,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,1,0
681574477,ss_RecipeGroupEntries,40,not_modeled,,child_or_association,名称显示为明细、映射、列表或参数子表,5,2,0
